artist,album,track_title,track_num,lyric,line,year
Beyoncé,Dangerously in Love,Crazy in Love,1,"Yes, so crazy right now",1,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Most incredibly, it's your girl B",2,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"It's your boy, young",3,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,History in the makin' part 2,4,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,So crazy right now,5,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,I look and stare so deep in your eyes,6,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,I touch on you more and more every time,7,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,When you leave I'm beggin' you not to go,8,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Call your name two, three times in a row",9,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Such a funny thing for me to try to explain,10,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,How I'm feeling and my pride is one to blame,11,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Yeah, 'cause I know I don't understand",12,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Just how your love can do what no one else can,13,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,14,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your love got me lookin' so crazy right now,15,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,16,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your touch got me lookin' so crazy right now,17,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me hopin' you page me right now,18,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your kiss got me hopin' you save me right now,19,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Lookin' so crazy in love, got me lookin', got me lookin' so crazy in love",20,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,When I talk to my friends so quietly,21,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Who he think he is,22,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Look at what you did to me,23,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Tennis shoes don't even need to buy a new dress,24,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"If you ain't there, ain't nobody else to impress",25,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,It's the way that you know what I thought I knew,26,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,It's the beat that my heart skips when I'm with you,27,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,But I still don't understand,28,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Just how your love can do what no one else can,29,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,30,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your love got me lookin' so crazy right now,31,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,32,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your touch got me lookin' so crazy right now,33,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me hopin' you page me right now,34,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your kiss got me hopin' you save me right now,35,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Lookin' so crazy in love, got me lookin', got me lookin' so crazy in love",36,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I'm warmed up now, let's go",37,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Young HOV, y'all know when the flow is lovo",38,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Young B and the ROC, uh oh",39,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"OG, Big Homie the one and only",40,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Stick boney but the pockets are fat like Tony,41,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Soprano the ROC handle like Van Exel,42,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I shake phonies man, you can't get next to",43,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"A genuine article, I do not sing tho",44,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I sling though, if anything I bling yo",45,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Starr like Ringo, war like a green beret",46,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"You're crazy, bring your whole set",47,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Jay-Z in the range, crazy and deranged",48,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"They can't figure him out, they're like, hey is he insane",49,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Yes sir I'm cut from a different cloth,50,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"My texture is the best fur, I'm chinchilla",51,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,I been iller than chain smokers,52,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,How you think I got the name Hova,53,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I've been realer, the game's ova",54,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Fall back young,55,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Ever since I made the change over to platinum,56,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,The game's been a wrap - one,57,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Got me lookin' so crazy, my baby",58,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I'm not myself, lately I'm foolish, I don't do this",59,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"I've been playin' myself, baby I don't care",60,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Cause your love got the best of me,61,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,And baby you're making a fool of me,62,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,You got me sprung and I don't care who sees,63,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Cause baby you got me, you got me so crazy",64,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,65,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your love got me lookin' so crazy right now,66,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me lookin' so crazy right now,67,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your touch got me lookin' so crazy right now,68,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Got me hopin' you page me right now,69,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,Your kiss got me hopin' you save me right now,70,2003
Beyoncé,Dangerously in Love,Crazy in Love,1,"Lookin' so crazy in love, got me lookin', got me lookin' so crazy in love",71,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,1,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,2,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm feeling sexy,3,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"I wanna hear you say my name, boy",4,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,If you can reach me,5,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,You can feel my burning flame,6,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Feeling kinda nasty,7,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I just might take you home with me,8,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Baby, the minute I feel your energy",9,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Your vibe has just taken over me,10,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Start feeling so crazy, babe",11,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Lately, I feel the funk coming over me",12,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I don't know what's gotten into me,13,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"The rhythm's got me feeling so crazy, babe",14,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,15,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,16,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,We're gonna turn this party out,17,2003
Beyoncé,Dangerously in Love,Naughty Girl,2, know you want my body,18,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,19,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,20,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I see you look me up and down,21,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,And I think about it,22,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,You're so sexy,23,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Tonight I am all yours, boy",24,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,The way your body,25,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Moves across the floor,26,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Feeling kinda nasty,27,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I just might take you home with me,28,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Baby, the minute I feel your energy",29,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Your vibe has just taken over me,30,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Start feeling so crazy, babe",31,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"Lately, I feel the funk coming over me",32,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I don't know what's gotten into me,33,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,"The rhythm's got me feeling so crazy, babe",34,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,35,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,36,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,We're gonna turn this party out,37,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I know you want my body,38,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,39,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,40,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I see you look me up and down,41,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,And I think about it,42,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,43,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,44,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,45,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I love to love you baby,46,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,47,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,48,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,We're gonna turn this party out,49,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I know you want my body,50,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,Tonight I'll be your naughty girl,51,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I'm calling all my girls,52,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,I see you look me up and down,53,2003
Beyoncé,Dangerously in Love,Naughty Girl,2,And I think about it,54,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Certified quality,1,2003
Beyoncé,Dangerously in Love,Baby Boy,3,A dat da girl dem need and dem not stop cry without apology,2,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Buck dem da right way - dat my policy,3,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Sean Paul alongside Beyoncé - now hear what da man say,4,2003
Beyoncé,Dangerously in Love,Baby Boy,3,"Dutty yeah, dutty ya, dutty yeah, dutty ya",5,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Beyoncé sing it now girl,6,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,7,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Fulfill my fantasies,8,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,9,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,10,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy not a day goes by,11,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Without my fantasies,12,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,13,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,14,2003
Beyoncé,Dangerously in Love,Baby Boy,3,"Ah oh, my baby's fly baby go",15,2003
Beyoncé,Dangerously in Love,Baby Boy,3,"Yes, no, hurt me so good baby oh",16,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I'm so wrapped up in your love let me go,17,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Let me breathe stay out my fantasies,18,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Ya ready gimme da ting dat ya ready get ya live,19,2003
Beyoncé,Dangerously in Love,Baby Boy,3,And tell me all about da tings that you will fantasize,20,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I know you dig da way me step da way me make my stride,21,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Follow your feelings baby girl because they cannot be denied,22,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Come check me in a night and make we get it amplified,23,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Me have da ting to run da ship 'cause I'm go slip and I'm go slide,24,2003
Beyoncé,Dangerously in Love,Baby Boy,3,And in the words of love I got ta get it certified,25,2003
Beyoncé,Dangerously in Love,Baby Boy,3,But I give you da toughest longest kinda ride - girl,26,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,27,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Fulfill my fantasies,28,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,29,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,30,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy not a day goes by,31,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Without my fantasies,32,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,33,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,34,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Picture us dancin' real close in a dark dark corner of a basement party,35,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Every time I close my eyes it's like everyone left but you and me,36,2003
Beyoncé,Dangerously in Love,Baby Boy,3,In our own little world,37,2003
Beyoncé,Dangerously in Love,Baby Boy,3,The music is the sun,38,2003
Beyoncé,Dangerously in Love,Baby Boy,3,The dance floor becomes the sea,39,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Feels like true paradise to me,40,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,41,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Fulfill my fantasies,42,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,43,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,44,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy not a day goes by,45,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Without my fantasies,46,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,47,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,48,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,49,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you are so damn fine,50,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy won't you be mine,51,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy let's conceive an angel,52,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,53,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you are so damn fine,54,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy won't you be mine,55,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy let's conceive an angel,56,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Top top - girl,57,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Me and you together is a wrap dat - girl,58,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Driving around da town in your drop top - girl,59,2003
Beyoncé,Dangerously in Love,Baby Boy,3,You no stop shock - girl,60,2003
Beyoncé,Dangerously in Love,Baby Boy,3,"Little more da dutty, we'll rock dat world",61,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Top top - girl,62,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Me and you together is a wrap dat - girl,63,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Driving around da town in your drop top - girl,64,2003
Beyoncé,Dangerously in Love,Baby Boy,3,You no stop shock - girl,65,2003
Beyoncé,Dangerously in Love,Baby Boy,3,"Little more da dutty, we'll rock dat world",66,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy you stay on my mind,67,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Fulfill my fantasies,68,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,69,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,70,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Baby boy not a day goes by,71,2003
Beyoncé,Dangerously in Love,Baby Boy,3,Without my fantasies,72,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I think about you all the time,73,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I see you in my dreams,74,2003
Beyoncé,Dangerously in Love,Baby Boy,3,We steppin' in hotter this year,75,2003
Beyoncé,Dangerously in Love,Baby Boy,3,We steppin' in hotter this year,76,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I know you gon' like it,77,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I know you gon' like it,78,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I'm steppin' up hotter this year,79,2003
Beyoncé,Dangerously in Love,Baby Boy,3,I'm steppin' up hotter this year,80,2003
Beyoncé,Dangerously in Love,Baby Boy,3,So don't you fight it,81,2003
Beyoncé,Dangerously in Love,Baby Boy,3,So don't you fight it,82,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Pure players,1,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Pure players,2,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Slowly as Sir Luscious step up lik a Q-Dawg,3,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"A-town's up, deuces down, it's the new call",4,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"And you can dial 1-888, cut some",5,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm your kinky operator when you wanna cut some,6,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Ain't no dial tones just milestones of pleasure to reach,7,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"To each his own, I'm a stone cold aquarian freak",8,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Humanitarian, barbarian but under the sheets",9,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,It's the player from the point and your girl from the D,10,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Are you infatuated with me,11,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I could end your curiosity,12,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,If you don't think I'm too rude,13,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Here's your chance to make your move,14,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I sit and wait for nobody,15,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,People say that my,16,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,My style is so crazy,17,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I think you like it baby,18,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Do you want to get nasty,19,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I dare you to undress me,20,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna roll,21,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,22,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Bad boots on pants down low,23,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a hip hop star,24,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna ride,25,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,26,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a rock star,27,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Do I blow you away,28,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Do I stimulate your mind,29,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Wold you taste my love if I give you time,30,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I have none to waste with you,31,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I guess you can say,32,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,My style is so crazy,33,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I think you like it baby,34,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Do you want to get messy,35,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I dare you to undress me,36,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna roll,37,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,38,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Bad boots on pants down low,39,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a hip hop star,40,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna ride,41,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,42,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a rock star,43,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Undress me, undress me",44,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Come baby, undress me",45,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Take off that tank top and pull of the drawers,46,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"The girls all pause, got them drippin' down they sugar walls",47,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Aw naw! Getting to the nappy root,48,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Knocking boots and stilettos, damn I keep it ghetto",49,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"A cool type of fellow, mellow got the gold medal",50,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Never settle for less my rose petal,51,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Tooey, tooey, tooey, toeey! Spit game",52,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Venom to get it up in 'em, let me p pop that thang",53,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,First check her brain to see if she's sane,54,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Deranged or strange or crazy as hell,55,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,You never can tell these days,56,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Everybody got a little Rick James in they veins, man",57,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"The way I feel, oh girl, I know it's 'bout to be",58,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,"Me all on you and damn girl, you all over me",59,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna roll,60,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,61,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Bad boots on pants down low,62,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a rock star,63,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,Baby let me know if you wanna ride,64,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,With this hip hop star,65,2003
Beyoncé,Dangerously in Love,Hip Hop Star,4,I'm a rock star,66,2003
Beyoncé,Dangerously in Love,Be With You,5,Oh baby,1,2003
Beyoncé,Dangerously in Love,Be With You,5,Oh baby,2,2003
Beyoncé,Dangerously in Love,Be With You,5,Oh yeah...,3,2003
Beyoncé,Dangerously in Love,Be With You,5,I love the way you make me feel,4,2003
Beyoncé,Dangerously in Love,Be With You,5,It slows down time,5,2003
Beyoncé,Dangerously in Love,Be With You,5,Come in my bedroom,6,2003
Beyoncé,Dangerously in Love,Be With You,5,And turn off the lights,7,2003
Beyoncé,Dangerously in Love,Be With You,5,You whisper softly in my ear,8,2003
Beyoncé,Dangerously in Love,Be With You,5,Makes me unwind,9,2003
Beyoncé,Dangerously in Love,Be With You,5,The way you touch me,10,2003
Beyoncé,Dangerously in Love,Be With You,5,Lets me know you're mine,11,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you 'cause I love the way,12,2003
Beyoncé,Dangerously in Love,Be With You,5,You scream my name,13,2003
Beyoncé,Dangerously in Love,Be With You,5,And there's no other man that gives me what I want,14,2003
Beyoncé,Dangerously in Love,Be With You,5,And makes me feel this way,15,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you 'cause you hustle hard,16,2003
Beyoncé,Dangerously in Love,Be With You,5,To take care of me,17,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you,18,2003
Beyoncé,Dangerously in Love,Be With You,5,"I know, I'd rather be with you",19,2003
Beyoncé,Dangerously in Love,Be With You,5,I love the way you look at me,20,2003
Beyoncé,Dangerously in Love,Be With You,5,Stare into my eyes,21,2003
Beyoncé,Dangerously in Love,Be With You,5,What do they say to you,22,2003
Beyoncé,Dangerously in Love,Be With You,5,Boy don't be shy,23,2003
Beyoncé,Dangerously in Love,Be With You,5,Tonight's the night your fantasies,24,2003
Beyoncé,Dangerously in Love,Be With You,5,Will all come true,25,2003
Beyoncé,Dangerously in Love,Be With You,5,I am your woman,26,2003
Beyoncé,Dangerously in Love,Be With You,5,I belong to you,27,2003
Beyoncé,Dangerously in Love,Be With You,5,"There is nothing, I won't do for you",28,2003
Beyoncé,Dangerously in Love,Be With You,5,I know my soul connected me to you,29,2003
Beyoncé,Dangerously in Love,Be With You,5,I feel so safe when I'm alone with you,30,2003
Beyoncé,Dangerously in Love,Be With You,5,"I'm holding back nothing, saving it all for you",31,2003
Beyoncé,Dangerously in Love,Be With You,5,Baby I love making love to you,32,2003
Beyoncé,Dangerously in Love,Be With You,5,It's like a high I can't come down from you,33,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you 'cause I love the way,34,2003
Beyoncé,Dangerously in Love,Be With You,5,You scream my name,35,2003
Beyoncé,Dangerously in Love,Be With You,5,And there's no other man that gives me what I want,36,2003
Beyoncé,Dangerously in Love,Be With You,5,And makes me feel this way,37,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you 'cause you hustle hard,38,2003
Beyoncé,Dangerously in Love,Be With You,5,To take care of me,39,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you,40,2003
Beyoncé,Dangerously in Love,Be With You,5,Boy I'd rather be with you,41,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you,42,2003
Beyoncé,Dangerously in Love,Be With You,5,Boy I'd rather be with you,43,2003
Beyoncé,Dangerously in Love,Be With You,5,"I'd rather be with you, yeah",44,2003
Beyoncé,Dangerously in Love,Be With You,5,Boy I rather be with you,45,2003
Beyoncé,Dangerously in Love,Be With You,5,"I'd rather be with you, yeah",46,2003
Beyoncé,Dangerously in Love,Be With You,5,Boy I rather be with you,47,2003
Beyoncé,Dangerously in Love,Be With You,5,I'd rather be with you 'cause I love the way,48,2003
Beyoncé,Dangerously in Love,Be With You,5,You scream my name,49,2003
Beyoncé,Dangerously in Love,Be With You,5,And there's no other man that gives me what I want,50,2003
Beyoncé,Dangerously in Love,Be With You,5,And makes me feel this way,51,2003
